link,name,author,description,rating,number_of_ratings,number_of_reviews,genres
https://www.goodreads.com//book/show/23492661-maybe-in-another-life,Maybe in Another Life,Taylor Jenkins Reid,"Alternate cover edition of ISBN 9781476776880 From the acclaimed author of   and   comes a breathtaking new novel about a young woman whose fate hinges on the choice she makes after bumping into an old flame; in alternating chapters, we see two possible scenarios unfold—with stunningly different results. At the age of twenty-nine, Hannah Martin still has no idea what she wants to do with her life. She has lived in six different cities and held countless meaningless jobs since graduating college. On the heels of leaving yet another city, Hannah moves back to her hometown of Los Angeles and takes up residence in her best friend Gabby’s guestroom. Shortly after getting back to town, Hannah goes out to a bar one night with Gabby and meets up with her high school boyfriend, Ethan. Just after midnight, Gabby asks Hannah if she’s ready to go. A moment later, Ethan offers to give her a ride later if she wants to stay. Hannah hesitates. What happens if she leaves with Gabby? What happens if she leaves with Ethan? In concurrent storylines, Hannah lives out the effects of each decision. Quickly, these parallel universes develop into radically different stories with large-scale consequences for Hannah, as well as the people around her. As the two alternate realities run their course,   raises questions about fate and true love: Is anything meant to be? How much in our life is determined by chance? And perhaps, most compellingly: Is there such a thing as a soul mate? Hannah believes there is. And, in both worlds, she believes she’s found him.",3.81,132334,15369,"['Romance', 'Fiction', 'Contemporary', 'Womens Fiction', 'Chick Lit', 'Audiobook', 'Adult', 'Adult Fiction', 'Romance', 'Contemporary Romance', 'New Adult', 'Realistic Fiction']"
https://www.goodreads.com//book/show/16429619-the-kiss-of-deception,The Kiss of Deception,Mary E. Pearson,"In a society steeped in tradition, Princess Lia’s life follows a preordained course. As First Daughter, she is expected to have the revered gift of sight—but she doesn’t—and she knows her parents are perpetrating a sham when they arrange her marriage to secure an alliance with a neighboring kingdom—to a prince she has never met. On the morning of her wedding, Lia flees to a distant village. She settles into a new life, hopeful when two mysterious and handsome strangers arrive—and unaware that one is the jilted prince and the other an assassin sent to kill her. Deception abounds, and Lia finds herself on the brink of unlocking perilous secrets—even as she finds herself falling in love.  is the first audiobook in Mary E. Pearson's Remnant Chronicles",3.96,117797,13765,"['Fantasy', 'Young Adult', 'Romance', 'Young Adult', 'Young Adult Fantasy', 'Fiction', 'Fantasy', 'High Fantasy', 'Fantasy', 'Magic', 'Adventure', 'Audiobook', 'Romance', 'Fantasy Romance']"
https://www.goodreads.com//book/show/26114463-nevernight,Nevernight,Jay Kristoff,"In a land where three suns almost never set, a fledgling killer joins a school of assassins, seeking vengeance against the powers who destroyed her family. Daughter of an executed traitor, Mia Corvere is barely able to escape her father’s failed rebellion with her life. Alone and friendless, she hides in a city built from the bones of a dead god, hunted by the Senate and her father’s former comrades. But her gift for speaking with the shadows leads her to the door of a retired killer, and a future she never imagined. Now, Mia is apprenticed to the deadliest flock of assassins in the entire Republic—the Red Church. If she bests her fellow students in contests of steel, poison and the subtle arts, she’ll be inducted among the Blades of the Lady of Blessed Murder, and one step closer to the vengeance she desires. But a killer is loose within the Church’s halls, the bloody secrets of Mia’s past return to haunt her, and a plot to bring down the entire congregation is unfolding in the shadows she so loves. Will she even survive to initiation, let alone have her revenge?",4.23,81142,13547,"['Fantasy', 'Young Adult', 'Fiction', 'Adult', 'Fantasy', 'High Fantasy', 'New Adult', 'Romance', 'Audiobook', 'Fantasy', 'Magic', 'Young Adult', 'Young Adult Fantasy']"
https://www.goodreads.com//book/show/62291.A_Storm_of_Swords,A Storm of Swords,George R.R. Martin,"Here is the third volume in George R.R. Martin's magnificent cycle of novels that includes   and  . Together, this series comprises a genuine masterpiece of modern fantasy, destined to stand as one of the great achievements of imaginative fiction. Of the five contenders for power, one is dead, another in disfavor, and still the wars rage as alliances are made and broken. Joffrey sits on the Iron Throne, the uneasy ruler of the Seven Kingdoms. His most bitter rival, Lord Stannis, stands defeated and disgraced, victim of the sorceress who holds him in her thrall. Young Robb still rules the North from the fortress of Riverrun. Meanwhile, making her way across a blood-drenched continent is the exiled queen, Daenerys, mistress of the only three dragons still left in the world. And as opposing forces manoeuver for the final showdown, an army of barbaric wildlings arrives from the outermost limits of civilization, accompanied by a horde of mythical Others—a supernatural army of the living dead whose animated corpses are unstoppable. As the future of the land hangs in the balance, no one will rest until the Seven Kingdoms have exploded in a veritable storm of swords...",4.54,729350,23654,"['Fantasy', 'Fiction', 'Fantasy', 'Epic Fantasy', 'Science Fiction Fantasy', 'Fantasy', 'High Fantasy', 'Adult', 'Adventure', 'Audiobook', 'Fantasy', 'Dragons', 'Epic']"
https://www.goodreads.com//book/show/51335759-good-girl-bad-blood,"Good Girl, Bad Blood",Holly  Jackson,"Pip is not a detective anymore. With the help of Ravi Singh, she released a true-crime podcast about the murder case they solved together last year. The podcast has gone viral, yet Pip insists her investigating days are behind her. But she will have to break that promise when someone she knows goes missing. Jamie Reynolds has disappeared, on the very same night the town hosted a memorial for the sixth-year anniversary of the deaths of Andie Bell and Sal Singh. The police won't do anything about it. And if they won't look for Jamie then Pip will, uncovering more of her town's dark secrets along the way... and this time everyone is listening. But will she find him before it's too late?",4.36,174988,20361,"['Mystery', 'Young Adult', 'Thriller', 'Thriller', 'Mystery Thriller', 'Contemporary', 'Fiction', 'Audiobook', 'Mystery', 'Crime', 'Mystery', 'Murder Mystery', 'Romance']"
https://www.goodreads.com//book/show/39939417-five-feet-apart,Five Feet Apart,Rachael Lippincott,"Stella Grant likes to be in control—even though her totally out of control lungs have sent her in and out of the hospital most of her life. At this point, what Stella needs to control most is keeping herself away from anyone or anything that might pass along an infection and jeopardize the possibility of a lung transplant. Six feet apart. No exceptions. The only thing Will Newman wants to be in control of is getting out of this hospital. He couldn’t care less about his treatments, or a fancy new clinical drug trial. Soon, he’ll turn eighteen and then he’ll be able to unplug all these machines and actually go see the world, not just its hospitals. Will’s   what Stella needs to stay away from. If he so much as breathes on Stella she could lose her spot on the transplant list. Either one of them could die. The only way to stay alive is to stay apart. But suddenly six feet doesn’t feel like safety. It feels like punishment. What if they could steal back just a little bit of the space their broken lungs have stolen from them? Would five feet apart really be so dangerous if it stops their hearts from breaking too?",4.20,179622,16968,"['Romance', 'Young Adult', 'Contemporary', 'Fiction', 'Audiobook', 'Realistic Fiction', 'Young Adult', 'Young Adult Contemporary', 'Young Adult', 'Young Adult Romance', 'Young Adult', 'Teen', 'Romance', 'Contemporary Romance']"
https://www.goodreads.com//book/show/18006496-queen-of-shadows,Queen of Shadows,Sarah J. Maas,"Everyone Celaena Sardothien loves has been taken from her. But she’s at last returned to the empire—for vengeance, to rescue her once-glorious kingdom, and to confront the shadows of her past… She has embraced her identity as Aelin Galathynius, Queen of Terrasen. But before she can reclaim her throne, she must fight. She will fight for her cousin, a warrior prepared to die for her. She will fight for her friend, a young man trapped in an unspeakable prison. And she will fight for her people, enslaved to a brutal king and awaiting their lost queen’s triumphant return. The fourth volume in the   bestselling series continues Celaena’s epic journey and builds to a passionate, agonizing crescendo that might just shatter her world.",4.56,427922,31490,"['Fantasy', 'Young Adult', 'Romance', 'Fantasy', 'Magic', 'Fairies', 'Fae', 'Fiction', 'Young Adult', 'Young Adult Fantasy', 'New Adult', 'Fantasy', 'High Fantasy', 'Fantasy', 'Paranormal']"
https://www.goodreads.com//book/show/1472878.Firefly_Lane,Firefly Lane,Kristin Hannah,"From the   bestselling author of   comes a powerful novel of love, loss, and the magic of friendship. . . . In the turbulent summer of 1974, Kate Mularkey has accepted her place at the bottom of the eighth-grade social food chain. Then, to her amazement, the “coolest girl in the world” moves in across the street and wants to be her friend. Tully Hart seems to have it all---beauty, brains, ambition. On the surface they are as opposite as two people can be: Kate, doomed to be forever uncool, with a loving family who mortifies her at every turn. Tully, steeped in glamour and mystery, but with a secret that is destroying her. They make a pact to be best friends forever; by summer’s end they’ve become   Inseparable. So begins Kristin Hannah’s magnificent new novel. Spanning more than three decades and playing out across the ever-changing face of the Pacific Northwest,   is the poignant, powerful story of two women and the friendship that becomes the bulkhead of their lives. From the beginning, Tully is desperate to prove her worth to the world. Abandoned by her mother at an early age, she longs to be loved unconditionally. In the glittering, big-hair era of the eighties, she looks to men to fill the void in her soul. But in the buttoned-down nineties, it is television news that captivates her. She will follow her own blind ambition to New York and around the globe, finding fame and success . . . and loneliness.  Kate knows early on that her life will be nothing special. Throughout college, she pretends to be driven by a need for success, but all she really wants is to fall in love and have children and live an ordinary life. In her own quiet way, Kate is as driven as Tully. What she doesn’t know is how being a wife and mother will change her . . . how she’ll lose sight of who she once was, and what she once wanted. And how much she’ll envy her famous best friend. . . . For thirty years, Tully and Kate buoy each other through life, weathering the storms of friendship---jealousy, anger, hurt, resentment. They think they’ve survived it all until a single act of betrayal tears them apart . . . and puts their courage and friendship to the ultimate test.  is for anyone who ever drank Boone’s Farm apple wine while listening to Abba or Fleetwood Mac. More than a coming-of-age novel, it’s the story of a generation of women who were both blessed and cursed by choices. It’s about promises and secrets and betrayals. And ultimately, about the one person who really, truly knows you---and knows what has the power to hurt you . . . and heal you.  is a story you’ll never forget . . . one you’ll want to pass on to your best friend.",4.14,326097,25348,"['Fiction', 'Womens Fiction', 'Chick Lit', 'Romance', 'Contemporary', 'Historical', 'Historical Fiction', 'Audiobook', 'Adult', 'Adult Fiction', 'Drama', 'Womens Fiction']"
https://www.goodreads.com//book/show/13206760-scarlet,Scarlet,Marissa Meyer,"Cinder returns in the second thrilling installment of the New York Times-bestselling Lunar Chronicles. She’s trying to break out of prison—even though if she succeeds, she’ll be the Commonwealth’s most wanted fugitive. Halfway around the world, Scarlet Benoit’s grandmother is missing. It turns out there are many things Scarlet doesn’t know about her grandmother and the grave danger she has lived in her whole life.  When Scarlet encounters Wolf, a street fighter who may have information as to her grandmother’s whereabouts, she has no choice but to trust him, though he clearly has a few dark secrets of his own. As Scarlet and Wolf work to unravel one mystery, they find another when they cross paths with Cinder. Together, they must stay one step ahead of the vicious Lunar Queen who will do anything to make Prince Kai her husband, her king, her prisoner.",4.26,380789,35784,"['Fantasy', 'Young Adult', 'Science Fiction', 'Romance', 'Science Fiction', 'Dystopia', 'Retellings', 'Fiction', 'Fantasy', 'Fairy Tales', 'Audiobook', 'Young Adult', 'Young Adult Fantasy']"
https://www.goodreads.com//book/show/944073.The_Blade_Itself,The Blade Itself,Joe Abercrombie,"Logen Ninefingers, infamous barbarian, has finally run out of luck. Caught in one feud too many, he’s on the verge of becoming a dead barbarian – leaving nothing behind him but bad songs, dead friends, and a lot of happy enemies.  Nobleman Captain Jezal dan Luthar, dashing officer, and paragon of selfishness, has nothing more dangerous in mind than fleecing his friends at cards and dreaming of glory in the fencing circle. But war is brewing, and on the battlefields of the frozen North they fight by altogether bloodier rules.  Inquisitor Glokta, cripple turned torturer, would like nothing better than to see Jezal come home in a box. But then Glokta hates everyone: cutting treason out of the Union one confession at a time leaves little room for friendship. His latest trail of corpses may lead him right to the rotten heart of government, if he can stay alive long enough to follow it.  Enter the wizard, Bayaz. A bald old man with a terrible temper and a pathetic assistant, he could be the First of the Magi, he could be a spectacular fraud, but whatever he is, he's about to make the lives of Logen, Jezal, and Glokta a whole lot more difficult.  Murderous conspiracies rise to the surface, old scores are ready to be settled, and the line between hero and villain is sharp enough to draw blood.",4.19,208798,12509,"['Fantasy', 'Fiction', 'Fantasy', 'Epic Fantasy', 'Fantasy', 'High Fantasy', 'Adult', 'Fantasy', 'Dark Fantasy', 'Audiobook', 'Adventure', 'Science Fiction Fantasy', 'Fantasy', 'Magic']"
https://www.goodreads.com//book/show/39338454-the-bride-test,The Bride Test,Helen Hoang,"Khai Diep has no feelings. Well, he feels irritation when people move his things or contentment when ledgers balance down to the penny, but not big, important emotions—like grief. And love. He thinks he’s defective. His family knows better—that his autism means he just processes emotions differently. When he steadfastly avoids relationships, his mother takes matters into her own hands and returns to Vietnam to find him the perfect bride. As a mixed-race girl living in the slums of Ho Chi Minh City, Esme Tran has always felt out of place. When the opportunity arises to come to America and meet a potential husband, she can’t turn it down, thinking this could be the break her family needs. Seducing Khai, however, doesn’t go as planned. Esme’s lessons in love seem to be working…but only on herself. She’s hopelessly smitten with a man who’s convinced he can never return her affection. With Esme’s time in the United States dwindling, Khai is forced to understand he’s been wrong all along. And there’s more than one way to love.",3.86,135684,17027,"['Romance', 'Contemporary', 'Fiction', 'Romance', 'Contemporary Romance', 'Adult', 'Audiobook', 'Womens Fiction', 'Chick Lit', 'Adult Fiction', 'New Adult', 'Neurodiversity', 'Autistic Spectrum Disorder']"
https://www.goodreads.com//book/show/10975.The_Sound_and_the_Fury,The Sound and the Fury,William Faulkner,"The tragedy of the Compson family features some of the most memorable characters in literature: beautiful, rebellious Caddy; the manchild Benjy; haunted, neurotic Quentin; Jason, the brutal cynic; and Dilsey, their black servant. Their lives fragmented and harrowed by history and legacy, the character’s voices and actions mesh to create what is arguably Faulkner’s masterpiece and one of the greatest novels of the twentieth century.",3.86,172311,8368,"['Classics', 'Fiction', 'Literature', 'Novels', 'Literature', 'American', 'Literature', '20th Century', 'Gothic', 'Southern Gothic', 'Literary Fiction', 'Academic', 'School', 'American', 'Southern']"
https://www.goodreads.com//book/show/58696.David_Copperfield,David Copperfield,Charles Dickens,"David Copperfield is the story of a young man's adventures on his journey from an unhappy and impoverished childhood to the discovery of his vocation as a successful novelist. Among the gloriously vivid cast of characters he encounters are his tyrannical stepfather, Mr Murdstone; his brilliant, but ultimately unworthy school-friend James Steerforth; his formidable aunt, Betsey Trotwood; the eternally humble, yet treacherous Uriah Heep; frivolous, enchanting Dora Spenlow; and the magnificently impecunious Wilkins Micawber, one of literature's great comic creations. In David Copperfield - the novel he described as his 'favourite child' - Dickens drew revealingly on his own experiences to create one of the most exuberant and enduringly popular works, filled with tragedy and comedy in equal measure. This edition uses the text of the first volume publication of 1850, and includes updated suggestions for further reading, original illustrations by 'Phiz', a revised chronology and expanded notes. In his new introduction, Jeremy Tambling discusses the novel's autobiographical elements, and its central themes of memory and identity.",4.02,220716,8174,"['Classics', 'Fiction', 'Literature', 'Historical', 'Historical Fiction', 'Literature', '19th Century', 'Novels', 'European Literature', 'British Literature', 'Historical', 'Victorian', 'Classics', 'Classic Literature', 'Audiobook']"
https://www.goodreads.com//book/show/49504061-the-once-and-future-witches,The Once and Future Witches,Alix E. Harrow,"In 1893, there's no such thing as witches. There used to be, in the wild, dark days before the burnings began, but now witching is nothing but tidy charms and nursery rhymes. If the modern woman wants any measure of power, she must find it at the ballot box. But when the Eastwood sisters--James Juniper, Agnes Amaranth, and Beatrice Belladonna--join the suffragists of New Salem, they begin to pursue the forgotten words and ways that might turn the women's movement into the witch's movement. Stalked by shadows and sickness, hunted by forces who will not suffer a witch to vote-and perhaps not even to live-the sisters will need to delve into the oldest magics, draw new alliances, and heal the bond between them if they want to survive. There's no such thing as witches. But there will be.",4.06,62013,9402,"['Fantasy', 'Historical', 'Historical Fiction', 'Fiction', 'Paranormal', 'Witches', 'Historical', 'Fantasy', 'Magic', 'Adult', 'Fantasy', 'Paranormal', 'Audiobook', 'LGBT']"
https://www.goodreads.com//book/show/17571564-hyperbole-and-a-half,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Allie Brosh,"This is a book I wrote. Because I wrote it, I had to figure out what to put on the back cover to explain what it is. I tried to write a long, third-person summary that would imply how great the book is and also sound vaguely authoritative--like maybe someone who isn’t me wrote it--but I soon discovered that I’m not sneaky enough to pull it off convincingly. So I decided to just make a list of things that are in the book: Pictures Words Stories about things that happened to me Stories about things that happened to other people because of me Eight billion dollars* Stories about dogs The secret to eternal happiness* *These are lies. Perhaps I have underestimated my sneakiness!",4.16,198121,14074,"['Humor', 'Nonfiction', 'Sequential Art', 'Graphic Novels', 'Autobiography', 'Memoir', 'Sequential Art', 'Comics', 'Humor', 'Comedy', 'Biography', 'Health', 'Mental Health', 'Adult', 'Short Stories']"
https://www.goodreads.com//book/show/41837243-lock-every-door,Lock Every Door,Riley Sager,"No visitors. No nights spent away from the apartment. No disturbing the other residents, all of whom are rich or famous or both. These are the only rules for Jules Larsen's new job as an apartment sitter at the Bartholomew, one of Manhattan's most high-profile and mysterious buildings. Recently heartbroken and just plain broke, Jules is taken in by the splendor of her surroundings and accepts the terms, ready to leave her past life behind. As she gets to know the residents and staff of the Bartholomew, Jules finds herself drawn to fellow apartment sitter Ingrid, who comfortingly, disturbingly reminds her of the sister she lost eight years ago. When Ingrid confides that the Bartholomew is not what it seems and the dark history hidden beneath its gleaming facade is starting to frighten her, Jules brushes it off as a harmless ghost story—until the next day, when Ingrid disappears. Searching for the truth about Ingrid's disappearance, Jules digs deeper into the Bartholomew's dark past and into the secrets kept within its walls. Her discovery that Ingrid is not the first apartment sitter to go missing at the Bartholomew pits Jules against the clock as she races to unmask a killer, expose the building's hidden past, and escape the Bartholomew before her temporary status becomes permanent.",3.91,147285,19267,"['Thriller', 'Mystery', 'Thriller', 'Mystery Thriller', 'Fiction', 'Horror', 'Audiobook', 'Adult', 'Suspense', 'Contemporary', 'Adult Fiction']"
https://www.goodreads.com//book/show/295.Treasure_Island,Treasure Island,Robert Louis Stevenson,"""For sheer storytelling delight and pure adventure,   has never been surpassed. From the moment young Jim Hawkins first encounters the sinister Blind Pew at the Admiral Benbow Inn until the climactic battle for treasure on a tropic isle, the novel creates scenes and characters that have fired the imaginations of generations of readers. Written by a superb prose stylist, a master of both action and atmosphere, the story centers upon the conflict between good and evil - but in this case a particularly engaging form of evil. It is the villainy of that most ambiguous rogue Long John Silver that sets the tempo of this tale of treachery, greed, and daring. Designed to forever kindle a dream of high romance and distant horizons,   is, in the words of G. K. Chesterton, 'the realization of an ideal, that which is promised in its provocative and beckoning map; a vision not only of white skeletons but also green palm trees and sapphire seas.' G. S. Fraser terms it 'an utterly original book' and goes on to write: 'There will always be a place for stories like   that can keep boys and old men happy.'",3.84,455263,14539,"['Classics', 'Fiction', 'Adventure', 'Historical', 'Historical Fiction', 'Young Adult', 'Childrens', 'Adventure', 'Pirates', 'Literature', 'Fantasy', 'Novels']"
https://www.goodreads.com//book/show/16130549-doctor-sleep,Doctor Sleep,Stephen King,"Stephen King returns to the characters and territory of one of his most popular novels ever, The Shining, in this instantly riveting novel about the now middle-aged Dan Torrance (the boy protagonist of The Shining) and the very special 12-year-old girl he must save from a tribe of murderous paranormals. On highways across America, a tribe of people called The True Knot travel in search of sustenance. They look harmless - mostly old, lots of polyester, and married to their RVs. But as Dan Torrance knows, and spunky 12-year-old Abra Stone learns, The True Knot are quasi-immortal, living off the ""steam"" that children with the ""shining"" produce when they are slowly tortured to death. Haunted by the inhabitants of the Overlook Hotel where he spent one horrific childhood year, Dan has been drifting for decades, desperate to shed his father's legacy of despair, alcoholism, and violence. Finally, he settles in a New Hampshire town, an AA community that sustains him, and a job at a nursing home where his remnant ""shining"" power provides the crucial final comfort to the dying. Aided by a prescient cat, he becomes ""Doctor Sleep."" Then Dan meets the evanescent Abra Stone, and it is her spectacular gift, the brightest shining ever seen, that reignites Dan's own demons and summons him to a battle for Abra's soul and survival. This is an epic war between good and evil, a gory, glorious story that will thrill the millions of hyper-devoted fans of The Shining and wildly satisfy anyone new to the territory of this icon in the King canon.",4.12,235271,21804,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Fantasy', 'Paranormal', 'Audiobook', 'Fantasy', 'Supernatural', 'Mystery', 'Suspense', 'Adult']"
https://www.goodreads.com//book/show/2122.The_Fountainhead,The Fountainhead,Ayn Rand,"The revolutionary literary vision that sowed the seeds of Objectivism, Ayn Rand's groundbreaking philosophy, and brought her immediate worldwide acclaim. This modern classic is the story of intransigent young architect Howard Roark, whose integrity was as unyielding as granite...of Dominique Francon, the exquisitely beautiful woman who loved Roark passionately, but married his worst enemy...and of the fanatic denunciation unleashed by an enraged society against a great creator. As fresh today as it was then, Rand’s provocative novel presents one of the most challenging ideas in all of fiction—that man’s ego is the fountainhead of human progress... “A writer of great power. She has a subtle and ingenious mind and the capacity of writing brilliantly, beautifully, bitterly...This is the only novel of ideas written by an American woman that I can recall.”—The New York Times",3.88,312927,13460,"['Fiction', 'Classics', 'Philosophy', 'Literature', 'Novels', 'Politics', 'Architecture', 'Literary Fiction', 'Literature', 'American', 'Classics', 'Classic Literature']"
https://www.goodreads.com//book/show/30597.Notre_Dame_de_Paris_The_Hunchback_of_Notre_Dame,Notre-Dame de Paris | The Hunchback of Notre-Dame,Victor Hugo,"This extraordinary historical French gothic novel, set in Medieval Paris under the twin towers of its greatest structure and supreme symbol, the cathedral of Notre-Dame, is the haunting drama of Quasimodo, the disabled bell-ringer of Notre-Dame, as he struggles to stand up to his ableist guardian Claude Frollo, who also wants to commit genocide against Paris' Romani population. The novel has been described as a key text in French literature[1] and has been adapted for film over a dozen times, in addition to numerous television and stage adaptations, such as a 1923 silent film with Lon Chaney, a 1939 sound film with Charles Laughton, and a 1996 Disney animated film with Tom Hulce (both as Quasimodo). The novel sought to preserve values of French culture in a time period of great change, which resulted in the destruction of many French Gothic structures. The novel made Notre-Dame de Paris a national icon and served as a catalyst for renewed interest in the restoration of Gothic form.",4.01,189250,6417,"['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'France', 'Literature', 'European Literature', 'French Literature', 'Gothic', 'Historical', 'Romance', 'Novels']"
https://www.goodreads.com//book/show/37781.Things_Fall_Apart,Things Fall Apart,Chinua Achebe,"A simple story of a ""strong man"" whose life is dominated by fear and anger,   is written with remarkable economy and subtle irony. Uniquely and richly African, at the same time it reveals Achebe's keen awareness of the human qualities common to men of all times and places.",3.72,338218,17267,"['Fiction', 'Classics', 'Historical', 'Historical Fiction', 'Cultural', 'Africa', 'Academic', 'School', 'Literature', 'Novels', 'Academic', 'Read For School', 'Western Africa', 'Nigeria', 'Historical']"
https://www.goodreads.com//book/show/3153910-the-art-of-racing-in-the-rain,The Art of Racing in the Rain,Garth Stein,"Enzo knows he is different from other dogs: a philosopher with a nearly human soul (and an obsession with opposable thumbs), he has educated himself by watching television extensively, and by listening very closely to the words of his master, Denny Swift, an up-and-coming race car driver. Through Denny, Enzo has gained tremendous insight into the human condition, and he sees that life, like racing, isn't simply about going fast. On the eve of his death, Enzo takes stock of his life, recalling all that he and his family have been through. A heart-wrenching but deeply funny and ultimately uplifting story of family, love, loyalty, and hope,   is a beautifully crafted and captivating look at the wonders and absurdities of human life ... as only a dog could tell it.",4.22,491820,41714,"['Fiction', 'Animals', 'Contemporary', 'Animals', 'Dogs', 'Audiobook', 'Adult Fiction', 'Adult', 'Book Club', 'Novels', 'Family']"
https://www.goodreads.com//book/show/15645.Inferno,Inferno,Dante Alighieri,"Of the great poets, Dante is one of the most elusive and therefore one of the most difficult to adequately render into English verse. In the Inferno, Dante not only judges sin but strives to understand it so that the reader can as well. With this major new translation, Anthony Esolen has succeeded brilliantly in marrying sense with sound, poetry with meaning, capturing both the poem’s line-by-line vigor and its allegorically and philosophically exacting structure, yielding an Inferno that will be as popular with general readers as with teachers and students. For, as Dante insists, without a trace of sentimentality or intellectual compromise, even Hell is a work of divine art. Esolen also provides a critical Introduction and endnotes, plus appendices containing Dante’s most important sources—from Virgil to Saint Thomas Aquinas and other Catholic theologians—that deftly illuminate the religious universe the poet inhabited.",4.01,165111,6375,"['Classics', 'Poetry', 'Fiction', 'Literature', 'Religion', 'Fantasy', 'Academic', 'School', 'Philosophy', 'European Literature', 'Italian Literature', 'Historical', 'Medieval']"
https://www.goodreads.com//book/show/66354.Flow,Flow: The Psychology of Optimal Experience,Mihaly Csikszentmihalyi,"Psychologist Mihaly Csikszentmihalyi's investigations of ""optimal experience"" have revealed that what makes an experience genuinely satisfying is a state of consciousness called flow. During flow, people typically experience deep enjoyment, creativity, and a total involvement with life. Csikszentmihalyi demonstrates the ways this positive state can be controlled, not just left to chance. Flow: The Psychology of Optimal Experience teaches how, by ordering the information that enters our consciousness, we can discover true happiness, unlock our potential, and greatly improve the quality of our lives.",4.10,71976,3709,"['Psychology', 'Nonfiction', 'Self Help', 'Self Help', 'Personal Development', 'Productivity', 'Business', 'Science', 'Philosophy', 'Leadership', 'Design']"
https://www.goodreads.com//book/show/629.Zen_and_the_Art_of_Motorcycle_Maintenance,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,"Robert M. Pirsig's   is an examination of how we live, a meditation on how to live better set around the narration of a summer motorcycle trip across America's Northwest, undertaken by a father & his young son.",3.78,219188,9885,"['Philosophy', 'Fiction', 'Classics', 'Spirituality', 'Travel', 'Psychology', 'Self Help', 'Literature', 'Unfinished', 'Religion']"
https://www.goodreads.com//book/show/40132775-house-of-sky-and-breath,House of Sky and Breath,Sarah J. Maas,"Bryce Quinlan and Hunt Athalar are trying to get back to normal―they may have saved Crescent City, but with so much upheaval in their lives lately, they mostly want a chance to relax. Slow down. Figure out what the future holds. The Asteri have kept their word so far, leaving Bryce and Hunt alone. But with the rebels chipping away at the Asteri’s power, the threat the rulers pose is growing. As Bryce, Hunt, and their friends get pulled into the rebels’ plans, the choice becomes clear: stay silent while others are oppressed, or fight for what’s right. And they’ve never been very good at staying silent. In this sexy, action-packed sequel to the #1 bestseller House of Earth and Blood, Sarah J. Maas weaves a captivating story of a world about to explode―and the people who will do anything to save it.",4.52,169323,26137,"['Fantasy', 'Romance', 'Adult', 'Fairies', 'Fae', 'Fantasy', 'Urban Fantasy', 'New Adult', 'Fiction', 'Romance', 'Fantasy Romance', 'Fantasy', 'Magic', 'Fantasy', 'Paranormal']"
https://www.goodreads.com//book/show/45289222-writers-lovers,Writers & Lovers,Lily King,"Following the breakout success of her critically acclaimed and award-winning novel  , Lily King returns with an unforgettable portrait of an artist as a young woman. Blindsided by her mother's sudden death, and wrecked by a recent love affair, Casey Peabody has arrived in Massachusetts in the summer of 1997 without a plan. Her mail consists of wedding invitations and final notices from debt collectors. A former child golf prodigy, she now waits tables in Harvard Square and rents a tiny, moldy room at the side of a garage where she works on the novel she's been writing for six years. At thirty-one, Casey is still clutching onto something nearly all her old friends have let go of: the determination to live a creative life. When she falls for two very different men at the same time, her world fractures even more. Casey's fight to fulfil her creative ambitions and balance the conflicting demands of art and life is challenged in ways that push her to the brink.  follows Casey--a smart and achingly vulnerable protagonist--in the last days of a long youth, a time when every element of her life comes to a crisis. Written with King's trademark humor, heart, and intelligence,   is a transfixing novel that explores the terrifying and exhilarating leap between the end of one phase of life and the beginning of another.",4.05,111313,14077,"['Fiction', 'Contemporary', 'Romance', 'Literary Fiction', 'Audiobook', 'Adult', 'Adult Fiction', 'Novels', 'Language', 'Writing', 'Writing', 'Books About Books']"
